active,component_name,component_version,created,cvssv3,cvssv3_score,cvssv4,cvssv4_score,cwe,date,defect_review_requested_by,defect_review_requested_by_id,description,duplicate,duplicate_finding,duplicate_finding_id,dynamic_finding,effort_for_fixing,epss_percentile,epss_score,false_p,file_path,finding_group,fix_available,has_finding_group,has_jira_configured,has_jira_group_issue,has_jira_issue,hash_code,id,impact,is_mitigated,kev_date,known_exploited,last_reviewed,last_reviewed_by,last_reviewed_by_id,last_status_update,line,mitigated,mitigated_by,mitigated_by_id,mitigation,nb_occurences,numerical_severity,out_of_scope,param,payload,pgh_event_models,pk,planned_remediation_date,planned_remediation_version,publish_date,ransomware_used,references,reporter,reporter_id,review_requested_by,review_requested_by_id,risk_accepted,sast_sink_object,sast_source_file_path,sast_source_line,sast_source_object,scanner_confidence,service,severity,severity_justification,sla_age,sla_age_days,sla_days_remaining,sla_deadline,sla_expiration_date,sla_start_date,sonarqube_issue,sonarqube_issue_id,static_finding,steps_to_reproduce,test,test_id,thread_id,title,under_defect_review,under_review,unique_id_from_tool,url,verified,violates_sla,vuln_id_from_tool,test,found_by,engagement_id,engagement,product_id,product,endpoints,vulnerability_ids,tags
True,sanitize-html,1.4.2,2025-11-13 19:58:02.904758+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,,,79,2025-11-13,,,"sanitize-html: sanitize-html cross site scripting NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 2.0.0-beta NEWLINE  NEWLINE `sanitize-html` prior to version 2.0.0-beta is vulnerable to Cross-site Scripting (XSS). The `sanitizeHtml()` function in `index.js` does not sanitize content when using the custom `transformTags` option, which is intended to convert attribute values into text. As a result, malicious input can be transformed into executable code. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/sanitize-html/package.json,,True,False,,False,,a9113b5b831106e2fba504bcd6a247c74f634501351f3835634e29be6610120f,57,fixed,False,,False,2025-11-13 19:58:00.549122+00:00,Admin User (admin),1,2025-11-13 19:58:02.904688+00:00,,,,,2.0.0-beta,,S2,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2019-25225 NEWLINE https://github.com/Checkmarx/Vulnerabilities-Proofs-of-Concept/tree/main/2019/CVE-2019-25225 NEWLINE https://github.com/apostrophecms/sanitize-html NEWLINE https://github.com/apostrophecms/sanitize-html/commit/712cb6895825c8bb6ede71a16b42bade42abcaf3 NEWLINE https://github.com/apostrophecms/sanitize-html/issues/293 NEWLINE https://github.com/apostrophecms/sanitize-html/pull/156 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2019-25225 NEWLINE https://www.cve.org/CVERecord?id=CVE-2019-25225,Admin User (admin),1,,,False,,,,,,,Medium,,1,90,89,2026-02-11,2026-02-11,,,,True,,Trivy Scan,3,0,CVE-2019-25225 Sanitize-HTML 1.4.2,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2019-25225,
True,sanitize-html,1.4.2,2025-11-13 19:58:02.936118+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,,,0,2025-11-13,,,"sanitize-html: improper handling of internationalized domain name (IDN) can lead to bypass hostname whitelist validation NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 2.3.1 NEWLINE  NEWLINE Apostrophe Technologies sanitize-html before 2.3.1 does not properly handle internationalized domain name (IDN) which could allow an attacker to bypass hostname whitelist validation set by the ""allowedIframeHostnames"" option. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/sanitize-html/package.json,,True,False,,False,,ba813c7a611be4f5b745fa8f40bbadd0765054442ab62bf8a271827bc4374831,58,fixed,False,,False,2025-11-13 19:58:00.549122+00:00,Admin User (admin),1,2025-11-13 19:58:02.936047+00:00,,,,,2.3.1,,S2,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2021-26539 NEWLINE https://advisory.checkmarx.net/advisory/CX-2021-4308 NEWLINE https://github.com/apostrophecms/sanitize-html NEWLINE https://github.com/apostrophecms/sanitize-html/blob/main/CHANGELOG.md#231-2021-01-22 NEWLINE https://github.com/apostrophecms/sanitize-html/commit/bdf7836ef8f0e5b21f9a1aab0623ae8fcd09c1da NEWLINE https://github.com/apostrophecms/sanitize-html/pull/458 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2021-26539 NEWLINE https://www.cve.org/CVERecord?id=CVE-2021-26539,Admin User (admin),1,,,False,,,,,,,Medium,,1,90,89,2026-02-11,2026-02-11,,,,True,,Trivy Scan,3,0,CVE-2021-26539 Sanitize-HTML 1.4.2,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2021-26539,
True,sanitize-html,1.4.2,2025-11-13 19:58:02.968135+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,,,0,2025-11-13,,,"sanitize-html: improper validation of hostnames set by the ""allowedIframeHostnames"" option can lead to bypass hostname whitelist for iframe element NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 2.3.2 NEWLINE  NEWLINE Apostrophe Technologies sanitize-html before 2.3.2 does not properly validate the hostnames set by the ""allowedIframeHostnames"" option when the ""allowIframeRelativeUrls"" is set to true, which allows attackers to bypass hostname whitelist for iframe element, related using an src value that starts with ""/\\example.com"". NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/sanitize-html/package.json,,True,False,,False,,664d6d8fefb3a3dd11ec07bf05d95fbde9d01672d9f5a9b0ee9e24624664dee4,59,fixed,False,,False,2025-11-13 19:58:00.549122+00:00,Admin User (admin),1,2025-11-13 19:58:02.968065+00:00,,,,,2.3.2,,S2,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2021-26540 NEWLINE https://advisory.checkmarx.net/advisory/CX-2021-4309 NEWLINE https://github.com/apostrophecms/sanitize-html/blob/main/CHANGELOG.md#232-2021-01-26 NEWLINE https://github.com/apostrophecms/sanitize-html/pull/460 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2021-26540 NEWLINE https://www.cve.org/CVERecord?id=CVE-2021-26540,Admin User (admin),1,,,False,,,,,,,Medium,,1,90,89,2026-02-11,2026-02-11,,,,True,,Trivy Scan,3,0,CVE-2021-26540 Sanitize-HTML 1.4.2,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2021-26540,
True,sanitize-html,1.4.2,2025-11-13 19:58:03.001159+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3,,,200,2025-11-13,,,"sanitize-html: Information Exposure when used on the backend NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 2.12.1 NEWLINE  NEWLINE Versions of the package sanitize-html before 2.12.1 are vulnerable to Information Exposure when used on the backend and with the style attribute allowed, allowing enumeration of files in the system (including project dependencies). An attacker could exploit this vulnerability to gather details about the file system structure and dependencies of the targeted server. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/sanitize-html/package.json,,True,False,,False,,775c7230780784ab7910a54a6043c805eedc91158c849ae9e570c6c1c547d3ac,60,fixed,False,,False,2025-11-13 19:58:00.549122+00:00,Admin User (admin),1,2025-11-13 19:58:03.001087+00:00,,,,,2.12.1,,S2,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2024-21501 NEWLINE https://gist.github.com/Slonser/8b4d061abe6ee1b2e10c7242987674cf NEWLINE https://github.com/apostrophecms/apostrophe/discussions/4436 NEWLINE https://github.com/apostrophecms/sanitize-html NEWLINE https://github.com/apostrophecms/sanitize-html/commit/c5dbdf77fe8b836d3bf4554ea39edb45281ec0b4 NEWLINE https://github.com/apostrophecms/sanitize-html/pull/650 NEWLINE https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4EB5JPYRCTS64EA5AMV3INHDPI6I4AW7 NEWLINE https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4EB5JPYRCTS64EA5AMV3INHDPI6I4AW7/ NEWLINE https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/P4I5X6V3LYUNBMZ5YOW4BV427TH3IK4S NEWLINE https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/P4I5X6V3LYUNBMZ5YOW4BV427TH3IK4S/ NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2024-21501 NEWLINE https://security.snyk.io/vuln/SNYK-JAVA-ORGWEBJARSNPM-6276557 NEWLINE https://security.snyk.io/vuln/SNYK-JS-SANITIZEHTML-6256334 NEWLINE https://www.cve.org/CVERecord?id=CVE-2024-21501,Admin User (admin),1,,,False,,,,,,,Medium,,1,90,89,2026-02-11,2026-02-11,,,,True,,Trivy Scan,3,0,CVE-2024-21501 Sanitize-HTML 1.4.2,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2024-21501,
True,sanitize-html,1.4.2,2025-11-13 19:58:03.031771+00:00,,,,,0,2025-11-13,,,"Cross Site Scripting NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** >=1.11.4 NEWLINE  NEWLINE Sanitize-html is a library for scrubbing html input of malicious values. NEWLINE  NEWLINE Versions 1.11.1 and below are vulnerable to cross site scripting (XSS) in certain scenarios: NEWLINE  NEWLINE If allowed at least one nonTextTags, the result is a potential XSS vulnerability. NEWLINE PoC: NEWLINE  NEWLINE ``` NEWLINE var sanitizeHtml = require('sanitize-html'); NEWLINE  NEWLINE var dirty = '!<textarea>&lt;/textarea&gt;<svg/onload=prompt`xs`&gt;</textarea>!'; NEWLINE var clean = sanitizeHtml(dirty, { NEWLINE     allowedTags: [ 'textarea' ] NEWLINE }); NEWLINE  NEWLINE console.log(clean); NEWLINE  NEWLINE // !<textarea></textarea><svg/onload=prompt`xs`></textarea>! NEWLINE ``` NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/sanitize-html/package.json,,True,False,,False,,1556c4b9addde5d67ac9abb9fa80caafee790e0332228ff50074decd508de4a1,61,fixed,False,,False,2025-11-13 19:58:00.549122+00:00,Admin User (admin),1,2025-11-13 19:58:03.031703+00:00,,,,,>=1.11.4,,S2,False,,,,,,,,False,https://github.com/punkave/sanitize-html/commit/5d205a1005ba0df80e21d8c64a15bb3accdb2403 NEWLINE https://github.com/punkave/sanitize-html/issues/100,Admin User (admin),1,,,False,,,,,,,Medium,,1,90,89,2026-02-11,2026-02-11,,,,True,,Trivy Scan,3,0,NSWG-ECO-154 Sanitize-HTML 1.4.2,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,NSWG-ECO-154,
True,tar,4.4.19,2025-11-13 19:58:03.125014+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,6.5,,,400,2025-11-13,,,node-tar: denial of service while parsing a tar file due to lack of folders depth validation NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 6.2.1 NEWLINE  NEWLINE node-tar is a Tar for Node.js. node-tar prior to version 6.2.1 has no limit on the number of sub-folders created in the folder creation process. An attacker who generates a large number of sub-folders can consume memory on the system running node-tar and even crash the Node.js client within few seconds of running it using a path with too many sub-folders inside. Version 6.2.1 fixes this issue by preventing extraction in excessively deep sub-folders. NEWLINE ,False,,,False,,,,False,juice-shop/node_modules/node-pre-gyp/node_modules/tar/package.json,,True,False,,False,,d5d98fefd1ac3f6edbe39569ec76fbc228cbb28ff38f65c7e4091c7dce499b1c,64,fixed,False,,False,2025-11-13 19:58:00.549122+00:00,Admin User (admin),1,2025-11-13 19:58:03.124942+00:00,,,,,6.2.1,,S2,False,,,,,,,,False,https://access.redhat.com/errata/RHSA-2024:6147 NEWLINE https://access.redhat.com/security/cve/CVE-2024-28863 NEWLINE https://bugzilla.redhat.com/2293200 NEWLINE https://bugzilla.redhat.com/2296417 NEWLINE https://errata.almalinux.org/9/ALSA-2024-6147.html NEWLINE https://github.com/isaacs/node-tar NEWLINE https://github.com/isaacs/node-tar/commit/fe8cd57da5686f8695415414bda49206a545f7f7 NEWLINE https://github.com/isaacs/node-tar/commit/fe8cd57da5686f8695415414bda49206a545f7f7 (v6.2.1) NEWLINE https://github.com/isaacs/node-tar/security/advisories/GHSA-f5x3-32g6-xq36 NEWLINE https://linux.oracle.com/cve/CVE-2024-28863.html NEWLINE https://linux.oracle.com/errata/ELSA-2024-6148.html NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2024-28863 NEWLINE https://security.netapp.com/advisory/ntap-20240524-0005 NEWLINE https://security.netapp.com/advisory/ntap-20240524-0005/ NEWLINE https://www.cve.org/CVERecord?id=CVE-2024-28863,Admin User (admin),1,,,False,,,,,,,Medium,,1,90,89,2026-02-11,2026-02-11,,,,True,,Trivy Scan,3,0,CVE-2024-28863 Tar 4.4.19,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2024-28863,
True,vm2,3.9.17,2025-11-13 19:58:03.284696+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,,,74,2025-11-13,,,vm2: Inspect Manipulation NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 3.9.18 NEWLINE  NEWLINE vm2 is a sandbox that can run untrusted code with Node's built-in modules. In versions 3.9.17 and lower of vm2 it was possible to get a read-write reference to the node `inspect` method and edit options for `console.log`. As a result a threat actor can edit options for the `console.log` command. This vulnerability was patched in the release of version `3.9.18` of `vm2`. Users are advised to upgrade. Users unable to upgrade may make the `inspect` method readonly with `vm.readonly(inspect)` after creating a vm. NEWLINE ,False,,,False,,,,False,juice-shop/node_modules/vm2/package.json,,True,False,,False,,5fb6af946fd3dca184989d4aa3c55572e1db77bdbe8263c1baf049274761808f,69,fixed,False,,False,2025-11-13 19:58:00.549122+00:00,Admin User (admin),1,2025-11-13 19:58:03.284627+00:00,,,,,3.9.18,,S2,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2023-32313 NEWLINE https://gist.github.com/arkark/c1c57eaf3e0a649af1a70c2b93b17550 NEWLINE https://github.com/patriksimek/vm2 NEWLINE https://github.com/patriksimek/vm2/commit/5206ba25afd86ef547a2c9d48d46ca7a9e6ec238 NEWLINE https://github.com/patriksimek/vm2/releases/tag/3.9.18 NEWLINE https://github.com/patriksimek/vm2/security/advisories/GHSA-p5gc-c584-jj6v NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2023-32313 NEWLINE https://www.cve.org/CVERecord?id=CVE-2023-32313,Admin User (admin),1,,,False,,,,,,,Medium,,1,90,89,2026-02-11,2026-02-11,,,,True,,Trivy Scan,3,0,CVE-2023-32313 Vm2 3.9.17,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2023-32313,
True,,,2025-11-13 19:58:03.374256+00:00,,,,,0,2025-11-13,,,"JWT token NEWLINE **Category:** JWT NEWLINE **Match:** ocalStorage.setItem('token', '***********************************************************************************************************************************************************') NEWLINE ",False,,,False,,,,False,/juice-shop/frontend/src/app/app.guard.spec.ts,,True,False,,False,,cc6334f2f6869e79290dd6ba150a78373e43daaf027248c6b5cef20fb87c702d,72,,False,,False,2025-11-13 19:58:00.549122+00:00,Admin User (admin),1,2025-11-13 19:58:03.374181+00:00,38,,,,,,S2,False,,,,,,,,False,,Admin User (admin),1,,,False,,,,,,,Medium,,1,90,89,2026-02-11,2026-02-11,,,,True,,Trivy Scan,3,0,Secret Detected in /juice-shop/frontend/src/app/app.guard.spec.ts - JWT Token,False,False,,,False,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,,
True,,,2025-11-13 19:58:03.400801+00:00,,,,,0,2025-11-13,,,"JWT token NEWLINE **Category:** JWT NEWLINE **Match:** ocalStorage.setItem('token', '*******************************************************************************************************************************') NEWLINE ",False,,,False,,,,False,/juice-shop/frontend/src/app/last-login-ip/last-login-ip.component.spec.ts,,True,False,,False,,6c9572977f620536efdd2d856681e6b2907af0dbd7eeab0b8b80dbbadcc59b03,73,,False,,False,2025-11-13 19:58:00.549122+00:00,Admin User (admin),1,2025-11-13 19:58:03.400699+00:00,61,,,,,,S2,False,,,,,,,,False,,Admin User (admin),1,,,False,,,,,,,Medium,,1,90,89,2026-02-11,2026-02-11,,,,True,,Trivy Scan,3,0,Secret Detected in /juice-shop/frontend/src/app/last-login-ip/last-login-ip.component.spec.ts - JWT Token,False,False,,,False,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,,
True,engine.io,4.1.2,2025-11-13 19:58:04.448996+00:00,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,6.5,,,0,2025-11-13,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Uncaught exception in engine.io NEWLINE **Related Vulnerability Description:** Engine.IO is the implementation of transport-based cross-browser/cross-device bi-directional communication layer for Socket.IO. A specially crafted HTTP request can trigger an uncaught exception on the Engine.IO server, thus killing the Node.js process. This impacts all the users of the engine.io package, including those who uses depending packages like socket.io. There is no known workaround except upgrading to a safe version. There are patches for this issue released in versions 3.6.1 and 6.2.1. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/engine.io@4.1.2",False,,,False,,0.85569,0.02779,False,/juice-shop/node_modules/engine.io/package.json,,,False,,False,,c2a6c2d1c541cc1922b0c79bf303659b0b154eab65fa2ec48f2e1572cbf21892,81,,False,,False,2025-11-13 19:58:03.910521+00:00,Admin User (admin),1,2025-11-13 19:58:04.448924+00:00,,,,,Upgrade to version: 6.2.1,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-r7qp-cfhv-p84w NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-41940 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/socketio/engine.io/commit/425e833ab13373edf1dd5a0706f07100db14e3c6 NEWLINE - https://github.com/socketio/engine.io/commit/83c4071af871fc188298d7d591e95670bf9f9085 NEWLINE - https://github.com/socketio/engine.io/security/advisories/GHSA-r7qp-cfhv-p84w NEWLINE - https://github.com/socketio/engine.io/commit/425e833ab13373edf1dd5a0706f07100db14e3c6 NEWLINE - https://github.com/socketio/engine.io/commit/83c4071af871fc188298d7d591e95670bf9f9085 NEWLINE - https://github.com/socketio/engine.io/security/advisories/GHSA-r7qp-cfhv-p84w,Admin User (admin),1,,,False,,,,,,,Medium,,1,90,89,2026-02-11,2026-02-11,,,,True,,Anchore Grype,5,0,GHSA-r7qp-cfhv-p84w in engine.io:4.1.2,False,False,,,False,,GHSA-r7qp-cfhv-p84w,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-r7qp-cfhv-p84w; CVE-2022-41940,
True,moment,2.0.0,2025-11-13 19:58:04.593468+00:00,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,6.5,,,0,2025-11-13,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Regular Expression Denial of Service in moment NEWLINE **Related Vulnerability Description:** The duration function in the moment package before 2.11.2 for Node.js allows remote attackers to cause a denial of service (CPU consumption) via a long string, aka a ""regular expression Denial of Service (ReDoS)."" NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/moment@2.0.0",False,,,False,,0.79521,0.01352,False,/juice-shop/node_modules/express-jwt/node_modules/moment/package.json,,,False,,False,,7f5ec75bfab1fe2fcb3aab7341fbe47340a7cad82dd6a393c42fe7cd80ef93f9,85,,False,,False,2025-11-13 19:58:03.910521+00:00,Admin User (admin),1,2025-11-13 19:58:04.593398+00:00,,,,,Upgrade to version: 2.11.2,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-87vv-r9j6-g5qv NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2016-4055 NEWLINE **Related Vulnerability URLs:** NEWLINE - http://www.openwall.com/lists/oss-security/2016/04/20/11 NEWLINE - http://www.oracle.com/technetwork/security-advisory/cpujul2018-4258247.html NEWLINE - http://www.securityfocus.com/bid/95849 NEWLINE - https://lists.apache.org/thread.html/10f0f3aefd51444d1198c65f44ffdf2d78ca3359423dbc1c168c9731%40%3Cdev.flink.apache.org%3E NEWLINE - https://lists.apache.org/thread.html/17ff53f7999e74fbe3cc0ceb4e1c3b00b180b7c5afec8e978837bc49%40%3Cuser.flink.apache.org%3E NEWLINE - https://lists.apache.org/thread.html/52bafac05ad174000ea465fe275fd3cc7bd5c25535a7631c0bc9bfb2%40%3Cuser.flink.apache.org%3E NEWLINE - https://lists.apache.org/thread.html/54df3aeb4239b64b50b356f0ca6f986e3c4ca5b84c515dce077c7854%40%3Cuser.flink.apache.org%3E NEWLINE - https://nodesecurity.io/advisories/55 NEWLINE - https://www.tenable.com/security/tns-2019-02 NEWLINE - http://www.openwall.com/lists/oss-security/2016/04/20/11 NEWLINE - http://www.oracle.com/technetwork/security-advisory/cpujul2018-4258247.html NEWLINE - http://www.securityfocus.com/bid/95849 NEWLINE - https://lists.apache.org/thread.html/10f0f3aefd51444d1198c65f44ffdf2d78ca3359423dbc1c168c9731%40%3Cdev.flink.apache.org%3E NEWLINE - https://lists.apache.org/thread.html/17ff53f7999e74fbe3cc0ceb4e1c3b00b180b7c5afec8e978837bc49%40%3Cuser.flink.apache.org%3E NEWLINE - https://lists.apache.org/thread.html/52bafac05ad174000ea465fe275fd3cc7bd5c25535a7631c0bc9bfb2%40%3Cuser.flink.apache.org%3E NEWLINE - https://lists.apache.org/thread.html/54df3aeb4239b64b50b356f0ca6f986e3c4ca5b84c515dce077c7854%40%3Cuser.flink.apache.org%3E NEWLINE - https://nodesecurity.io/advisories/55 NEWLINE - https://www.tenable.com/security/tns-2019-02,Admin User (admin),1,,,False,,,,,,,Medium,,1,90,89,2026-02-11,2026-02-11,,,,True,,Anchore Grype,5,0,GHSA-87vv-r9j6-g5qv in moment:2.0.0,False,False,,,False,,GHSA-87vv-r9j6-g5qv,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-87vv-r9j6-g5qv; CVE-2016-4055,
True,sanitize-html,1.4.2,2025-11-13 19:58:04.629097+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3,,,0,2025-11-13,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** sanitize-html Information Exposure vulnerability NEWLINE **Related Vulnerability Description:** Versions of the package sanitize-html before 2.12.1 are vulnerable to Information Exposure when used on the backend and with the style attribute allowed, allowing enumeration of files in the system (including project dependencies). An attacker could exploit this vulnerability to gather details about the file system structure and dependencies of the targeted server. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/sanitize-html@1.4.2",False,,,False,,0.79414,0.01341,False,/juice-shop/node_modules/sanitize-html/package.json,,,False,,False,,68a9f6773f794ee8b4a95b61322b856f4dde12131ac06504cbf72444c31757d2,86,,False,,False,2025-11-13 19:58:03.910521+00:00,Admin User (admin),1,2025-11-13 19:58:04.629027+00:00,,,,,Upgrade to version: 2.12.1,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-rm97-x556-q36h NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2024-21501 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://gist.github.com/Slonser/8b4d061abe6ee1b2e10c7242987674cf NEWLINE - https://github.com/apostrophecms/apostrophe/discussions/4436 NEWLINE - https://github.com/apostrophecms/sanitize-html/commit/c5dbdf77fe8b836d3bf4554ea39edb45281ec0b4 NEWLINE - https://github.com/apostrophecms/sanitize-html/pull/650 NEWLINE - https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4EB5JPYRCTS64EA5AMV3INHDPI6I4AW7/ NEWLINE - https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/P4I5X6V3LYUNBMZ5YOW4BV427TH3IK4S/ NEWLINE - https://security.snyk.io/vuln/SNYK-JAVA-ORGWEBJARSNPM-6276557 NEWLINE - https://security.snyk.io/vuln/SNYK-JS-SANITIZEHTML-6256334 NEWLINE - https://gist.github.com/Slonser/8b4d061abe6ee1b2e10c7242987674cf NEWLINE - https://github.com/apostrophecms/apostrophe/discussions/4436 NEWLINE - https://github.com/apostrophecms/sanitize-html/commit/c5dbdf77fe8b836d3bf4554ea39edb45281ec0b4 NEWLINE - https://github.com/apostrophecms/sanitize-html/pull/650 NEWLINE - https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4EB5JPYRCTS64EA5AMV3INHDPI6I4AW7/ NEWLINE - https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/P4I5X6V3LYUNBMZ5YOW4BV427TH3IK4S/ NEWLINE - https://security.snyk.io/vuln/SNYK-JAVA-ORGWEBJARSNPM-6276557 NEWLINE - https://security.snyk.io/vuln/SNYK-JS-SANITIZEHTML-6256334,Admin User (admin),1,,,False,,,,,,,Medium,,1,90,89,2026-02-11,2026-02-11,,,,True,,Anchore Grype,5,0,GHSA-rm97-x556-q36h in sanitize-html:1.4.2,False,False,,,False,,GHSA-rm97-x556-q36h,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-rm97-x556-q36h; CVE-2024-21501,
True,got,8.3.2,2025-11-13 19:58:04.703082+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,,,0,2025-11-13,,,**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Got allows a redirect to a UNIX socket NEWLINE **Related Vulnerability Description:** The got package before 12.1.0 (also fixed in 11.8.5) for Node.js allows a redirect to a UNIX socket. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/got@8.3.2,False,,,False,,0.73151,0.00788,False,/juice-shop/node_modules/got/package.json,,,False,,False,,a8d1d9d3cd49d5d5fc094a84ad190cdc860ff305a72225de0d8dc3f0e91e57ce,88,,False,,False,2025-11-13 19:58:03.910521+00:00,Admin User (admin),1,2025-11-13 19:58:04.703010+00:00,,,,,Upgrade to version: 11.8.5,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-pfrx-2q88-qq97 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-33987 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/sindresorhus/got/compare/v12.0.3...v12.1.0 NEWLINE - https://github.com/sindresorhus/got/pull/2047 NEWLINE - https://github.com/sindresorhus/got/releases/tag/v11.8.5 NEWLINE - https://github.com/sindresorhus/got/compare/v12.0.3...v12.1.0 NEWLINE - https://github.com/sindresorhus/got/pull/2047 NEWLINE - https://github.com/sindresorhus/got/releases/tag/v11.8.5,Admin User (admin),1,,,False,,,,,,,Medium,,1,90,89,2026-02-11,2026-02-11,,,,True,,Anchore Grype,5,0,GHSA-pfrx-2q88-qq97 in got:8.3.2,False,False,,,False,,GHSA-pfrx-2q88-qq97,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-pfrx-2q88-qq97; CVE-2022-33987,
